order_id,customer_id,order_date,order_time,delivery_time,total_cost,item_count,payment_method,customer_rating,restaurant_id,restaurant_name,city,area,cuisine,avg_rating,total_ratings,price_range,delivery_available
1630abd4,14074a28,2024-02-13,15:39,87,174.15,2,UPI,4.4,9e422e29,Restaurant_475,Kolkata,Area_E,Italian,3.3,1198,Low,No
080dd9a1,8a010307,2024-11-17,14:29,59,720.26,6,"Credit Card",2.5,9ff72da6,Restaurant_173,Mumbai,Area_B,Indian,4.6,2224,Medium,Yes
efbc402c,0d985994,2024-04-22,23:14,86,1533.49,9,"Net Banking",1.3,d2a546bc,Restaurant_258,Mumbai,Area_E,Thai,4.7,3806,High,No
608e8e31,b2668ad5,2024-06-26,3:58,17,904.07,7,UPI,1.7,67a95931,Restaurant_46,Bangalore,Area_B,Thai,5,1912,High,No
2855c7e9,c3e478b4,2024-04-14,6:29,79,128.09,7,Wallet,1.1,78565057,Restaurant_316,Chennai,Area_E,Thai,3,3550,High,No
bce9cd4c,7e50ed61,2024-05-15,6:41,50,279.18,5,"Credit Card",2.7,e8ffd0d6,Restaurant_444,Bangalore,Area_A,Chinese,4.6,4244,Medium,No
cd0803d9,6b4c97be,2024-09-01,13:02,89,1250.98,2,"Credit Card",2,f2bb6dd3,Restaurant_151,Mumbai,Area_D,Italian,2.6,4022,Low,Yes
1ae41f9a,85c3628b,2024-02-18,1:43,90,212.27,4,"Credit Card",1.1,7626f7ad,Restaurant_464,Mumbai,Area_D,Indian,2.7,3711,Medium,Yes
3a7ab832,152a00ed,2024-05-11,0:44,55,865.08,2,Wallet,2.9,4fbd9363,Restaurant_425,Mumbai,Area_A,Italian,3,176,Medium,No
ef2bacc5,7f9b77ca,2024-12-10,6:27,27,647.33,9,"Credit Card",2.8,da9a321e,Restaurant_303,Delhi,Area_C,Mexican,2.9,1987,Low,Yes
67c5e8ca,de446047,2024-03-20,1:44,70,198.65,6,"Net Banking",3,3ebed339,Restaurant_225,Mumbai,Area_A,Chinese,4.9,2362,High,Yes
3dffd068,77f89d4d,2024-03-11,3:50,89,527.5,10,"Net Banking",3.2,70f4dfa8,Restaurant_293,Chennai,Area_E,Italian,3.6,4760,Low,Yes
3dfac971,e6c58f82,2024-01-12,10:29,51,484.76,2,UPI,1.8,24ada0ba,Restaurant_115,Chennai,Area_D,Chinese,4.8,4236,Low,No
547068f4,6c380f4f,2024-01-20,2:13,47,211.81,2,"Net Banking",3.6,c5fe740c,Restaurant_473,Bangalore,Area_E,Mexican,3.8,4379,High,No
e3f8a3be,572e62b5,2024-04-24,4:35,77,1939.66,8,Wallet,1.1,733a1a91,Restaurant_223,Bangalore,Area_A,Chinese,4.7,3518,Low,No
1beb94f5,210950c7,2024-07-19,6:24,48,1842.52,4,"Credit Card",2.6,dddddf29,Restaurant_180,Kolkata,Area_D,Chinese,2.7,3242,Medium,Yes
c5c65550,e8d6820c,2024-09-06,10:28,81,1367.95,10,UPI,1.7,f146994a,Restaurant_483,Kolkata,Area_A,Indian,4.3,4202,Medium,No
751ba9d9,c6ac3c08,2024-09-22,17:03,67,524.41,10,UPI,2.7,03e3a6e7,Restaurant_446,Delhi,Area_C,Indian,3.8,3892,High,Yes
cd7f8a8d,784b0c2f,2024-12-22,13:36,62,478.47,3,"Net Banking",1.6,1c1519d1,Restaurant_379,Bangalore,Area_D,Indian,4,185,High,No
57975082,367ce69a,2024-02-11,7:02,28,424.51,8,"Credit Card",3.1,6af133bb,Restaurant_146,Delhi,Area_E,Chinese,4.9,4062,Low,Yes
3553536e,13ca46a1,2024-09-08,18:57,34,1590.09,10,"Net Banking",1.2,8c3f5029,Restaurant_166,Delhi,Area_C,Italian,2.8,4563,Medium,No
0cc1fd6b,d984896a,2024-12-22,20:47,43,1335.36,8,Wallet,4.2,53d1cf83,Restaurant_272,Kolkata,Area_A,Mexican,4.9,4052,Medium,No
7e16742d,25892e3d,2024-06-13,5:46,52,773.8,10,Wallet,2.7,8133dda0,Restaurant_340,Chennai,Area_C,Indian,3.4,2034,Medium,Yes
8e8a987d,d16a56d7,2024-08-10,19:35,61,1097.73,3,UPI,2.8,1969672f,Restaurant_402,Chennai,Area_D,Indian,4.4,2776,Low,Yes
bd2e0aa1,ea90228e,2024-09-25,13:14,88,680.73,8,COD,2.3,3146ef85,Restaurant_323,Chennai,Area_A,Thai,3.9,3727,Medium,No
564b3782,e27f7cb0,2024-09-01,7:54,43,1572.83,4,"Credit Card",4.7,62026a9a,Restaurant_382,Bangalore,Area_B,Thai,3.8,4439,High,No
483492b6,99532238,2024-06-19,7:21,19,1838.87,9,Wallet,1.1,2555af08,Restaurant_474,Kolkata,Area_C,Mexican,2.8,124,High,No
6e52b985,a0791265,2024-10-13,3:27,18,925.24,6,Wallet,1,42142ee5,Restaurant_311,Mumbai,Area_D,Mexican,3.8,2226,High,Yes
38a82c51,e5d518a9,2024-10-27,18:12,65,198.83,8,"Credit Card",3.4,10504ca1,Restaurant_426,Kolkata,Area_B,Mexican,4.4,1400,Low,No
057ab41e,ecdde238,2024-09-27,0:11,29,245.95,8,UPI,2.5,40dc81ce,Restaurant_254,Mumbai,Area_E,Chinese,3.9,1248,Low,No
614eee71,d086ea67,2024-11-14,1:12,48,559.45,6,COD,2.9,2c3cc546,Restaurant_430,Mumbai,Area_B,Mexican,3.7,161,High,No
7cc10746,29a2cf96,2024-09-21,5:30,57,329.8,6,"Net Banking",3.3,9abef4df,Restaurant_77,Chennai,Area_A,Italian,3.2,4158,Medium,No
18b0f452,9d44d755,2024-07-10,0:27,42,754.99,8,UPI,3.9,003deee0,Restaurant_428,Bangalore,Area_C,Chinese,3.8,3387,Low,Yes
6b60ba15,5ad97a3a,2024-03-02,5:27,46,343.83,7,UPI,3.5,651ac35d,Restaurant_160,Chennai,Area_D,Indian,4,2615,High,No
427a1afa,a97b09c1,2024-02-15,19:25,16,336.79,2,UPI,3.5,f00f0b93,Restaurant_178,Delhi,Area_A,Indian,4.9,2399,Low,Yes
a6d261b5,e58ca6a8,2024-04-04,21:20,64,734.19,2,Wallet,1.4,3751ee4c,Restaurant_392,Kolkata,Area_C,Italian,2.6,4828,Low,No
ce146e17,60b6faca,2024-07-20,21:28,30,973.26,6,"Net Banking",2.7,15626d86,Restaurant_309,Delhi,Area_C,Thai,4.3,227,Low,Yes
8f6ce9b5,631e7428,2024-01-28,9:41,21,1002.53,10,COD,2.5,fe75f9a6,Restaurant_427,Bangalore,Area_B,Mexican,3.7,2337,Low,No
792346d6,916465a2,2024-10-21,12:52,42,946.96,4,UPI,2.1,5aae47b4,Restaurant_450,Delhi,Area_D,Mexican,3.1,3085,High,No
3d3bc6e5,200d1a5d,2024-09-15,0:40,34,599.48,1,"Credit Card",3.3,94689fae,Restaurant_235,Chennai,Area_A,Mexican,3.9,4625,Medium,Yes
b6778f2c,45e51b8f,2024-12-15,0:54,32,946.83,4,UPI,4.9,8f1605c1,Restaurant_170,Chennai,Area_C,Chinese,4.9,3800,Medium,Yes
2bfcf25e,57861d4a,2024-08-21,4:57,24,120.81,4,"Credit Card",1.3,afad7eb5,Restaurant_410,Chennai,Area_A,Chinese,4.7,1140,Low,No
e59c6e63,96e26367,2024-07-08,13:25,26,829.53,9,"Net Banking",3.7,cd2a813f,Restaurant_456,Delhi,Area_D,Italian,4,1301,High,Yes
bfb90ee5,a5eddb27,2024-11-10,0:02,89,1420.54,7,COD,2.6,12205eb5,Restaurant_370,Chennai,Area_D,Mexican,2.7,392,High,No
895281d3,d447eda6,2024-05-10,13:46,58,1033.63,8,COD,2.7,5e9ad80d,Restaurant_37,Delhi,Area_C,Thai,3.6,4385,Low,No
4b9bdf16,c8797cf3,2024-05-23,11:31,56,1158.01,10,UPI,4.7,1ca17571,Restaurant_185,Mumbai,Area_B,Mexican,2.9,3144,Medium,Yes
4778d8c9,64b74318,2024-12-15,21:34,79,395.17,9,COD,1.9,1d9ef47d,Restaurant_266,Mumbai,Area_A,Thai,4.1,1731,Low,Yes
7097623d,b0cc20c7,2024-08-06,8:36,24,1670.03,2,COD,1.9,dbcaa61c,Restaurant_31,Bangalore,Area_D,Mexican,2.5,2851,High,No
03d2b7b8,11488a30,2024-04-24,15:14,18,487.6,1,COD,1.7,59a3bc14,Restaurant_408,Mumbai,Area_A,Indian,4.2,3725,Low,No
de3271e3,cc399766,2024-11-11,9:47,88,191.92,8,UPI,4.6,b9c58717,Restaurant_205,Kolkata,Area_C,Mexican,3.1,1643,High,No
782198ba,d3224c25,2024-05-02,9:55,46,881.77,7,"Net Banking",5,6f8a9f60,Restaurant_484,Mumbai,Area_E,Thai,3.2,933,Medium,No
42ccb33d,2d6f6028,2024-06-07,20:50,87,643.81,2,"Credit Card",1.5,e222e302,Restaurant_277,Bangalore,Area_D,Thai,3.7,3242,Low,Yes
ff32be31,e12ba502,2024-01-04,15:11,84,712.56,9,UPI,3.9,c21dbf54,Restaurant_171,Delhi,Area_D,Chinese,3.5,1131,High,No
9f6ce688,2fe9cc62,2024-08-09,6:58,61,1514.49,3,"Credit Card",4.9,62249dbf,Restaurant_337,Kolkata,Area_A,Italian,4.5,2651,Medium,Yes
747067,fe9a21b8,2024-10-04,8:22,66,1534.21,4,"Net Banking",3,6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes
dce67bc6,713b5262,2024-01-27,14:51,16,1049.9,1,Wallet,2.1,ee9921ae,Restaurant_332,Chennai,Area_C,Indian,3.5,3220,Low,Yes
856e79ef,fba1f64f,2024-05-12,2:29,82,409.7,9,UPI,4.3,eb85c060,Restaurant_393,Kolkata,Area_C,Thai,4.9,931,Medium,Yes
cfcc1c92,1d32d561,2024-11-27,22:04,89,1447.74,1,"Net Banking",1.5,dfd043a7,Restaurant_218,Chennai,Area_D,Mexican,4.8,2237,High,No
8d44b780,ab9f9bef,2024-10-02,11:23,29,968.33,2,UPI,4.4,dbcaa61c,Restaurant_31,Bangalore,Area_D,Mexican,2.5,2851,High,No
dc378095,4446224,2024-01-05,3:43,65,835.72,5,Wallet,2.2,d56c5b5e,Restaurant_487,Delhi,Area_C,Thai,3.9,1584,High,No
cf249bac,0a7cb4c0,2024-03-25,16:17,53,439.38,2,Wallet,1.7,4e7b5c84,Restaurant_259,Mumbai,Area_B,Mexican,4.3,3998,High,Yes
a3051331,7f8af5d4,2024-06-07,20:12,33,1393.53,1,"Credit Card",1.6,2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes
9a66be59,5981c757,2024-11-10,1:18,52,635.73,7,"Credit Card",3.2,5628c140,Restaurant_74,Bangalore,Area_A,Indian,2.8,258,Low,No
c55f1731,44bfc061,2024-04-09,19:55,53,586.33,5,COD,1.7,427b24bc,Restaurant_496,Delhi,Area_C,Mexican,3.2,804,Medium,Yes
1ec887b2,2b29ce69,2024-05-02,0:22,33,923,3,"Credit Card",3.5,4f2f2dc8,Restaurant_3,Chennai,Area_D,Mexican,5,4172,High,Yes
fc602401,9b6db785,2024-06-07,14:01,73,421.83,10,"Net Banking",1.9,55c18a95,Restaurant_360,Delhi,Area_E,Indian,2.7,191,High,Yes
8283084,96309676,2024-10-04,5:46,89,331.77,7,COD,3.7,28bc6e8d,Restaurant_47,Delhi,Area_C,Mexican,2.7,2222,Medium,No
65e6b109,68c0bd72,2024-07-25,11:48,49,911.61,10,"Net Banking",3.4,bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes
b3f664eb,b234970c,2024-03-16,17:46,21,1587.3,8,COD,4,f5e8e8a9,Restaurant_458,Delhi,Area_B,Chinese,3.1,1087,Medium,Yes
c9230b18,5f3e3c18,2024-02-03,11:11,70,1175.59,4,"Net Banking",1.5,760d1a28,Restaurant_457,Mumbai,Area_E,Indian,4.1,3434,Medium,No
c3cab497,03f755f6,2024-06-27,20:02,59,563.51,6,Wallet,4,ee9921ae,Restaurant_332,Chennai,Area_C,Indian,3.5,3220,Low,Yes
92626529,6df3a9b0,2024-04-08,4:35,76,640.93,10,UPI,3.8,2c3d36ef,Restaurant_317,Chennai,Area_A,Indian,3.2,4301,High,Yes
8f37afad,fc16214d,2024-10-07,4:59,26,1144.57,3,"Credit Card",3.5,eb6fce5b,Restaurant_356,Kolkata,Area_A,Chinese,3.3,4660,Low,No
8a998fb6,9ef1f56d,2024-09-07,1:56,39,1057.79,8,"Credit Card",4,d2a546bc,Restaurant_258,Mumbai,Area_E,Thai,4.7,3806,High,No
ac0b5c06,8a9a4e51,2024-10-21,8:23,58,1274.72,10,UPI,3.7,8f1605c1,Restaurant_170,Chennai,Area_C,Chinese,4.9,3800,Medium,Yes
23c0a771,881e8452,2024-02-14,5:39,63,767.31,2,COD,2.6,8a76a7ee,Restaurant_238,Delhi,Area_B,Italian,4.4,3314,Medium,No
c102501e,56093a61,2024-08-19,15:22,62,1009.17,5,Wallet,3.7,ea525a43,Restaurant_394,Kolkata,Area_D,Indian,4,3021,Low,No
c882e228,1a66d7db,2024-02-01,17:15,51,1048.38,2,"Net Banking",3.9,3da5daa9,Restaurant_34,Mumbai,Area_D,Indian,4.7,4710,High,Yes
7e0dcbd3,7eaafc98,2024-01-22,22:54,19,477.85,6,"Credit Card",3.4,9409fecd,Restaurant_331,Mumbai,Area_A,Indian,3.1,2234,Medium,Yes
47629234,64cb9c2f,2024-09-09,20:29,50,1705.39,7,"Net Banking",2.7,49c4ff0d,Restaurant_372,Delhi,Area_D,Italian,2.6,3231,Medium,Yes
17d6f893,7538361f,2024-06-17,10:09,57,671.1,10,"Credit Card",2.4,aabdedd3,Restaurant_167,Kolkata,Area_B,Indian,3,4328,Medium,No
e182658b,49ecbfce,2024-04-03,1:52,69,382.12,3,UPI,2.7,2ca4738c,Restaurant_490,Bangalore,Area_B,Thai,4,3258,Medium,No
0b4aee76,e847d9f2,2024-11-09,0:26,84,660.07,7,COD,4.1,78805df4,Restaurant_412,Chennai,Area_D,Mexican,3.5,4961,High,No
5993a526,a5e5a1ee,2024-08-21,3:11,72,1366.95,3,"Net Banking",3.6,f32a3aad,Restaurant_68,Bangalore,Area_A,Indian,4.5,2879,High,No
aed9f9ac,b2c5eb15,2024-04-07,5:20,54,906.93,9,Wallet,1.8,44837d80,Restaurant_344,Bangalore,Area_A,Thai,3.7,2852,Medium,No
ba3883f3,c49b8aba,2024-08-12,4:09,61,392.93,9,UPI,4.9,f8088575,Restaurant_182,Delhi,Area_A,Chinese,4.5,3352,Medium,No
10bf5d1d,e009c482,2024-03-04,7:40,87,1044.5,8,"Net Banking",2.6,174b3d72,Restaurant_201,Kolkata,Area_D,Indian,4.6,2414,High,Yes
5d4fb0c8,ebc34c31,2024-07-06,9:32,83,1106.18,4,UPI,4.1,4e7b5c84,Restaurant_259,Mumbai,Area_B,Mexican,4.3,3998,High,Yes
9f7c3885,c683b220,2024-05-22,11:55,59,487.69,1,Wallet,2.4,e66a8f3a,Restaurant_211,Chennai,Area_B,Indian,4.7,519,Low,No
3b27d347,97da9de8,2024-07-28,0:41,32,1684.55,10,UPI,4.6,abc00ee0,Restaurant_87,Bangalore,Area_A,Italian,3.9,4928,High,No
5cc00b24,ba56c388,2024-03-19,19:35,36,1303.84,6,UPI,3.5,344d4945,Restaurant_142,Mumbai,Area_C,Italian,3.6,386,Low,Yes
a9df2d6b,9994236,2024-02-20,3:58,79,1298.15,5,UPI,2.5,1c45fac8,Restaurant_283,Kolkata,Area_B,Thai,4.1,3805,Low,Yes
f451c69d,c700b501,2024-04-01,21:38,72,1106.88,9,"Credit Card",1.8,71764226,Restaurant_434,Mumbai,Area_E,Italian,2.9,505,Low,No
385f7d12,fd36b538,2024-12-18,23:38,54,799.48,8,"Credit Card",1.6,89262461,Restaurant_359,Kolkata,Area_B,Thai,4,4492,Medium,Yes
ff1ec484,81e4ff39,2024-04-03,10:52,27,1939.11,1,Wallet,2.1,c564c624,Restaurant_230,Chennai,Area_A,Italian,3.1,2869,High,Yes
c93ece3b,009223bf,2024-10-01,1:33,73,795.17,7,"Credit Card",1.4,7cd438d2,Restaurant_482,Kolkata,Area_D,Chinese,4.1,3285,High,No
36e80c34,48ef5620,2024-06-17,9:06,89,1295.76,10,Wallet,3.7,b37bb876,Restaurant_335,Delhi,Area_C,Thai,4.1,3383,Medium,No
3c0ada3f,5b47813c,2024-03-19,8:14,82,780.31,3,"Net Banking",2.9,6f8a9f60,Restaurant_484,Mumbai,Area_E,Thai,3.2,933,Medium,No
84e121bc,6c40b76b,2024-06-02,23:58,50,996.29,10,UPI,3.7,b62af499,Restaurant_453,Mumbai,Area_E,Italian,2.8,902,Low,Yes
395775dd,4d9b283f,2024-07-13,8:12,49,1409.06,4,"Credit Card",1.3,ce863def,Restaurant_181,Bangalore,Area_B,Thai,3.1,801,Medium,Yes
92d3e03e,9450bcd0,2024-09-19,7:22,79,1261.75,5,Wallet,3.2,6436832c,Restaurant_187,Bangalore,Area_E,Thai,4.5,1857,Medium,Yes
3f7f9acd,dbe01b41,2024-11-14,17:14,19,162.47,4,COD,3.3,2bf57503,Restaurant_255,Chennai,Area_A,Indian,3.5,4108,Low,Yes
a439af13,4fd7603c,2024-12-13,18:05,72,640.56,7,"Credit Card",3.7,368c8202,Restaurant_493,Chennai,Area_B,Italian,2.6,1957,High,Yes
8da18951,f0e1c578,2024-07-28,7:23,54,330.59,5,Wallet,3.5,8ff329e1,Restaurant_58,Kolkata,Area_C,Thai,4.2,1807,Low,Yes
34e50684,4b34ad66,2024-01-01,2:35,57,800.47,8,UPI,3.2,bfbb1501,Restaurant_2,Mumbai,Area_A,Chinese,4.1,2773,High,No
4aec39c0,3df025be,2024-07-07,4:26,61,765.73,3,Wallet,3,89ad80f5,Restaurant_213,Bangalore,Area_C,Chinese,4.4,2829,Low,Yes
f7470531,8b375b73,2024-01-04,2:49,50,462.75,2,UPI,3.7,754bea84,Restaurant_366,Mumbai,Area_E,Indian,3.9,4397,High,No
cde83170,6cd330b3,2024-10-06,5:38,81,628.12,9,"Credit Card",1.9,2c501d10,Restaurant_246,Mumbai,Area_C,Indian,3,4064,Low,Yes
a06558a6,2d549c7b,2024-12-26,1:33,53,1956.04,2,Wallet,3.7,71764226,Restaurant_434,Mumbai,Area_E,Italian,2.9,505,Low,No
94c76544,74a1f77a,2024-04-17,2:48,59,706.24,7,Wallet,2.5,ff28abb5,Restaurant_388,Mumbai,Area_B,Chinese,3.9,4121,Low,Yes
a6defc59,7cf9ffbf,2024-06-19,22:55,18,693.77,4,"Credit Card",3,0dc347db,Restaurant_267,Mumbai,Area_B,Indian,4.2,1432,Medium,Yes
77bd527f,9b9eb911,2024-02-05,10:30,52,588.1,3,UPI,1.2,122cbcc2,Restaurant_374,Mumbai,Area_E,Thai,4.9,1938,Medium,No
cb30936b,8d443ac2,2024-05-07,10:17,85,1165.07,9,"Credit Card",4.7,8c077be2,Restaurant_485,Mumbai,Area_D,Chinese,3.2,1999,Low,Yes
20c8685a,f593fe44,2024-03-08,10:53,90,196.32,3,UPI,2.3,ea525a43,Restaurant_394,Kolkata,Area_D,Indian,4,3021,Low,No
a1b440f9,066b1def,2024-11-10,9:36,64,1381.47,4,Wallet,4.9,89262461,Restaurant_359,Kolkata,Area_B,Thai,4,4492,Medium,Yes
702588d2,0e945fd6,2024-09-22,11:58,38,411.05,6,"Credit Card",2,09e5eed1,Restaurant_22,Mumbai,Area_D,Indian,4.3,188,High,Yes
0238b918,f606ca3d,2024-04-07,10:51,52,1437.74,9,"Net Banking",1,2fb269f9,Restaurant_245,Delhi,Area_E,Indian,3.9,1135,High,No
d50b78a9,00921b80,2024-04-10,16:37,40,858.34,9,"Credit Card",3.9,3da5daa9,Restaurant_34,Mumbai,Area_D,Indian,4.7,4710,High,Yes
0906e80b,37aaa1fe,2024-05-02,15:12,45,500,2,"Net Banking",3.3,9c38c0b2,Restaurant_27,Delhi,Area_E,Italian,2.6,542,High,No
5a7f191e,d2278124,2024-03-05,20:30,54,1385.8,10,"Net Banking",1.8,b05fd083,Restaurant_131,Delhi,Area_B,Indian,4.6,1664,High,Yes
66c0c8e9,99f56b2a,2024-01-27,15:46,29,938.46,3,"Net Banking",2.4,53d1cf83,Restaurant_272,Kolkata,Area_A,Mexican,4.9,4052,Medium,No
da44aa8c,209b022e,2024-11-18,13:40,52,207.32,4,COD,4.4,a961a847,Restaurant_183,Kolkata,Area_C,Thai,4,4835,Medium,No
c44663ca,0193f74d,2024-04-15,11:01,45,506.76,1,COD,2,754bea84,Restaurant_366,Mumbai,Area_E,Indian,3.9,4397,High,No
00a60e5b,651fd37c,2024-11-19,5:54,25,1683.5,7,Wallet,2.6,2c89fe67,Restaurant_300,Delhi,Area_B,Chinese,3.1,3848,Low,Yes
f9db4a67,153dff43,2024-05-03,22:50,19,103.06,7,"Credit Card",3.3,f8088575,Restaurant_182,Delhi,Area_A,Chinese,4.5,3352,Medium,No
75211aca,793c6a89,2024-08-08,19:33,39,648.95,7,Wallet,3.5,93ed45d5,Restaurant_80,Mumbai,Area_B,Thai,3.9,4119,High,No
1335696d,7bcd8fa8,2024-03-24,9:02,79,238.04,1,"Credit Card",2.2,1c1519d1,Restaurant_379,Bangalore,Area_D,Indian,4,185,High,No
6d38903f,1b437483,2024-04-13,16:30,48,545.28,4,Wallet,2,4fa55034,Restaurant_451,Bangalore,Area_A,Indian,4.9,3947,Medium,No
d5119889,23df0b88,2024-10-27,7:55,15,1743.2,8,Wallet,2.2,b28ed1b8,Restaurant_355,Kolkata,Area_E,Italian,3.6,909,Medium,Yes
9660101e,2f0294be,2024-02-13,1:04,36,1608.97,10,"Net Banking",3.4,df911fc2,Restaurant_362,Bangalore,Area_B,Indian,4.6,2865,Medium,No
8799f0b8,d04cccb3,2024-07-26,9:03,41,1098.86,1,Wallet,1.5,e66a8f3a,Restaurant_211,Chennai,Area_B,Indian,4.7,519,Low,No
9.44E+89,2ffa8c74,2024-03-15,7:16,44,946.59,6,Wallet,2.5,4fa55034,Restaurant_451,Bangalore,Area_A,Indian,4.9,3947,Medium,No
23ed0175,0f4210f5,2024-09-06,0:43,41,1219.05,5,UPI,3.4,6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes
7dca9f80,a2638ce8,2024-02-09,14:17,85,1245.67,2,"Net Banking",3.9,a9239ac0,Restaurant_128,Kolkata,Area_C,Mexican,3.6,4208,Low,No
38122551,751df855,2024-02-19,23:18,55,451.06,1,"Credit Card",2.1,8810c9aa,Restaurant_1,Chennai,Area_D,Italian,4.7,2847,Medium,Yes
43c78768,a00ddd4e,2024-03-09,0:29,35,1626.07,1,UPI,2.3,242460cc,Restaurant_256,Mumbai,Area_B,Indian,3.9,2197,Low,No
18929dec,1f9b1379,2024-04-20,22:16,33,1464.44,6,"Credit Card",2.8,83c9c7f5,Restaurant_436,Mumbai,Area_A,Italian,3.5,813,High,Yes
aefdd7e9,f85c4607,2024-07-10,20:11,61,673.96,4,COD,3.5,cad4218c,Restaurant_161,Bangalore,Area_D,Chinese,4.1,3101,Low,Yes
cf11e0b3,7c0dabfe,2024-06-28,15:54,86,289.39,8,"Net Banking",2.7,71d4a52a,Restaurant_261,Bangalore,Area_D,Mexican,3.2,3991,Medium,No
4bb75c5e,f5a31a1c,2024-09-23,16:52,52,806.29,6,UPI,1.6,ce114fee,Restaurant_262,Bangalore,Area_D,Mexican,2.5,1388,Medium,No
a2624af9,71aa5c6c,2024-06-21,18:40,52,1451.74,1,COD,3.4,e7e88763,Restaurant_350,Delhi,Area_B,Indian,4.1,3402,Low,Yes
c4d607d9,2f5f21be,2024-04-20,0:21,39,540.58,6,COD,3.6,74aea7be,Restaurant_389,Chennai,Area_B,Mexican,4.3,4171,High,No
b100b5c8,21a0688d,2024-01-20,12:10,64,1789.88,2,UPI,2.2,81aa2acc,Restaurant_478,Kolkata,Area_B,Chinese,3.8,3740,Medium,Yes
8384e6f5,2050877e,2024-02-18,17:47,75,810.66,6,"Net Banking",3.1,b96de83c,Restaurant_345,Mumbai,Area_A,Italian,3.1,4744,Low,No
80581e8c,5cdd54ea,2024-05-23,5:23,61,230.9,7,UPI,2.9,eb075302,Restaurant_481,Mumbai,Area_E,Italian,4.8,1222,Medium,No
bfecc10f,83301b7d,2024-05-13,5:07,75,345.01,8,Wallet,4.8,b1f2c737,Restaurant_60,Bangalore,Area_A,Mexican,3.3,2987,Medium,Yes
bf91245b,433ce224,2024-11-12,15:16,55,1518.18,4,"Net Banking",1,9c38c0b2,Restaurant_27,Delhi,Area_E,Italian,2.6,542,High,No
e9789957,05d2a902,2024-05-06,17:05,63,494.18,1,Wallet,1.7,bf914634,Restaurant_387,Bangalore,Area_B,Mexican,3.7,1969,Medium,No
eff82df9,3614981b,2024-01-28,21:11,16,693.66,9,Wallet,1.6,94e70589,Restaurant_48,Mumbai,Area_A,Chinese,4.8,2131,High,Yes
accf3d0f,fa77202a,2024-07-28,23:22,26,1868.15,7,COD,3,04a74418,Restaurant_275,Chennai,Area_E,Thai,3.8,314,Low,Yes
07095d76,d506aade,2024-12-05,23:28,72,1041.15,2,"Net Banking",3.4,1935fe99,Restaurant_342,Chennai,Area_C,Indian,2.8,1259,High,No
d9accd86,ca4e0710,2024-05-24,1:01,64,1239.67,4,UPI,3,8fc1a811,Restaurant_98,Delhi,Area_A,Indian,3.5,2900,High,Yes
75026022,5d544212,2024-11-20,9:24,77,174.6,3,Wallet,3.8,19c74ecf,Restaurant_7,Mumbai,Area_A,Indian,4.1,437,High,No
9c5921f5,d15f41f4,2024-11-08,4:55,77,929.97,4,UPI,1.4,d15946a3,Restaurant_73,Kolkata,Area_A,Chinese,2.6,688,High,Yes
b4377e18,e33d8f01,2024-11-16,6:39,34,1879.58,4,COD,3,c2dd51cf,Restaurant_361,Chennai,Area_D,Chinese,3.3,3385,High,No
c607e652,f6ea3d51,2024-06-06,7:53,82,829.22,1,"Credit Card",2.8,bfbb1501,Restaurant_2,Mumbai,Area_A,Chinese,4.1,2773,High,No
39df4765,20285296,2024-06-15,7:57,53,491.39,10,"Credit Card",2.2,3535b075,Restaurant_460,Bangalore,Area_B,Mexican,2.7,2135,High,Yes
86b56197,4f54521d,2024-09-12,21:50,81,1396.47,8,UPI,1.4,5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No
5d8e8823,8b4adc84,2024-04-05,3:54,19,653.97,9,COD,2.9,369bf88e,Restaurant_33,Bangalore,Area_D,Thai,3.4,1133,Low,No
e740033a,0b00e587,2024-08-10,3:17,16,268.86,8,UPI,4.6,f00f0b93,Restaurant_178,Delhi,Area_A,Indian,4.9,2399,Low,Yes
1df58b39,c2f91218,2024-04-02,16:40,48,624.92,3,Wallet,1.6,acf7c6f8,Restaurant_221,Delhi,Area_C,Italian,4.4,4082,High,No
534fc46f,8ccbca99,2024-02-08,0:51,59,1246.81,10,UPI,1.9,9ac148bf,Restaurant_147,Delhi,Area_C,Mexican,2.6,1468,High,Yes
e711786c,ad4aaea8,2024-03-17,0:50,28,831.84,2,"Credit Card",1.1,b12c27be,Restaurant_353,Kolkata,Area_E,Thai,4.4,726,Medium,Yes
234e39bd,30de000a,2024-08-21,14:04,90,1753.65,6,Wallet,4.5,93c01c5b,Restaurant_305,Chennai,Area_A,Italian,3.1,4388,Medium,No
0e919bb0,8f151b4f,2024-08-14,13:38,76,1104.3,3,Wallet,4.5,6436832c,Restaurant_187,Bangalore,Area_E,Thai,4.5,1857,Medium,Yes
177fe5b5,e3436b6e,2024-06-02,1:44,53,198.84,6,COD,3.4,1ca17571,Restaurant_185,Mumbai,Area_B,Mexican,2.9,3144,Medium,Yes
8677a1d4,df143d29,2024-12-02,14:34,53,1276.48,4,"Credit Card",4.4,8f1605c1,Restaurant_170,Chennai,Area_C,Chinese,4.9,3800,Medium,Yes
